grupo,idioma,linea,atributos_completos
ROLLERBLADES,es,936,"{""tag"":""img"",""line"":936,""alt"":""Patines en línea cerca de la playa de la Barceloneta en Barcelona"",""decoding"":""async"",""height"":""900"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,es,996,"{""tag"":""img"",""line"":996,""alt"":""Tienda de alquiler RSB en Vila Olímpica, Barcelona, cerca de la playa de la Barceloneta"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp 1200w"",""width"":""1200""}"
ROLLERBLADES,es,1146,"{""tag"":""img"",""line"":1146,""alt"":""Logotipo de RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
ROLLERBLADES,fr,652,"{""tag"":""img"",""line"":652,""alt"":""Logo de RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
ROLLERBLADES,fr,722,"{""tag"":""img"",""line"":722,""alt"":""Groupe profitant de la location de rollers en ligne à Barcelone, près de la plage de la Barceloneta et de Vila Olímpica"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,fr,875,"{""tag"":""img"",""line"":875,""alt"":""Rollers en ligne près de la plage de la Barceloneta à Barcelone"",""decoding"":""async"",""height"":""900"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,fr,935,"{""tag"":""img"",""line"":935,""alt"":""Boutique RSB à Vila Olímpica, Barcelone, près de la plage de la Barceloneta"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp 1200w"",""width"":""1200""}"
ROLLERBLADES,fr,1085,"{""tag"":""img"",""line"":1085,""alt"":""Logo de RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
ROLLERBLADES,it,652,"{""tag"":""img"",""line"":652,""alt"":""Logo di RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
ROLLERBLADES,it,728,"{""tag"":""img"",""line"":728,""alt"":""Gruppo che si gode il noleggio di pattini in linea a Barcellona, vicino alla spiaggia della Barceloneta e a Vila Olímpica"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,it,881,"{""tag"":""img"",""line"":881,""alt"":""Pattini in linea vicino alla spiaggia della Barceloneta a Barcellona"",""decoding"":""async"",""height"":""900"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,it,941,"{""tag"":""img"",""line"":941,""alt"":""Negozio RSB a Vila Olímpica, Barcellona, vicino alla spiaggia della Barceloneta"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp 1200w"",""width"":""1200""}"
ROLLERBLADES,it,1091,"{""tag"":""img"",""line"":1091,""alt"":""Logo di RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
ROLLERBLADES,de,654,"{""tag"":""img"",""line"":654,""alt"":""Logo von RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
ROLLERBLADES,de,724,"{""tag"":""img"",""line"":724,""alt"":""Gruppe beim Inlineskates-Mieten in Barcelona, nahe dem Strand von Barceloneta und Vila Olímpica"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,de,878,"{""tag"":""img"",""line"":878,""alt"":""Inlineskates nahe dem Strand von Barceloneta in Barcelona"",""decoding"":""async"",""height"":""900"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,de,972,"{""tag"":""img"",""line"":972,""alt"":""RSB-Verleihgeschäft in Vila Olímpica, Barcelona, nahe dem Strand von Barceloneta"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp 1200w"",""width"":""1200""}"
ROLLERBLADES,de,1139,"{""tag"":""img"",""line"":1139,""alt"":""Logo von RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
ROLLERBLADES,nl,666,"{""tag"":""img"",""line"":666,""alt"":""Logo van RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
ROLLERBLADES,nl,736,"{""tag"":""img"",""line"":736,""alt"":""Groep geniet van het huren van inline skates in Barcelona, vlak bij het strand van Barceloneta en Vila Olímpica"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,nl,890,"{""tag"":""img"",""line"":890,""alt"":""Inline skates vlak bij het strand van Barceloneta in Barcelona"",""decoding"":""async"",""height"":""900"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,nl,984,"{""tag"":""img"",""line"":984,""alt"":""RSB-verhuurwinkel in Vila Olímpica, Barcelona, vlak bij het strand van Barceloneta"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp 1200w"",""width"":""1200""}"
ROLLERBLADES,nl,1151,"{""tag"":""img"",""line"":1151,""alt"":""Logo van RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
ROLLERBLADES,pt,666,"{""tag"":""img"",""line"":666,""alt"":""Logótipo da RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
ROLLERBLADES,pt,742,"{""tag"":""img"",""line"":742,""alt"":""Grupo a desfrutar do aluguer de patins em linha em Barcelona, perto da praia da Barceloneta e de Vila Olímpica"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,pt,895,"{""tag"":""img"",""line"":895,""alt"":""Patins em linha perto da praia da Barceloneta em Barcelona"",""decoding"":""async"",""height"":""900"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,pt,989,"{""tag"":""img"",""line"":989,""alt"":""Loja RSB em Vila Olímpica, Barcelona, perto da praia da Barceloneta"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp 1200w"",""width"":""1200""}"
ROLLERBLADES,pt,1139,"{""tag"":""img"",""line"":1139,""alt"":""Logótipo da RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
ROLLERBLADES,ca,652,"{""tag"":""img"",""line"":652,""alt"":""Logotip de RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""70"",""sizes"":""70px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""70""}"
ROLLERBLADES,ca,728,"{""tag"":""img"",""line"":728,""alt"":""Grup gaudint del lloguer de patins en línia a Barcelona, a prop de la platja de la Barceloneta i de Vila Olímpica"",""class"":""zoom"",""decoding"":""async"",""fetchpriority"":""high"",""height"":""900"",""sizes"":""100vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-480-v1.webp 480w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,ca,882,"{""tag"":""img"",""line"":882,""alt"":""Patins en línia a prop de la platja de la Barceloneta a Barcelona"",""decoding"":""async"",""height"":""900"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-800-v1.webp 800w, https://rentalscooterbarcelona.com/images/rsb-rollerblades-rental-barcelona-hero-group-beach-1600-v1.webp 1600w"",""width"":""1600""}"
ROLLERBLADES,ca,976,"{""tag"":""img"",""line"":976,""alt"":""Botiga RSB a Vila Olímpica, Barcelona, a prop de la platja de la Barceloneta"",""decoding"":""async"",""height"":""675"",""loading"":""lazy"",""sizes"":""(max-width: 960px) 100vw, 46vw"",""src"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-bike-rental-shop-olympic-village-barcelona.webp 1200w"",""width"":""1200""}"
ROLLERBLADES,ca,1126,"{""tag"":""img"",""line"":1126,""alt"":""Logotip de RSB Rental Scooter Barcelona"",""decoding"":""async"",""height"":""44"",""loading"":""lazy"",""sizes"":""44px"",""src"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp"",""srcset"":""https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-88-v1.webp 88w, https://rentalscooterbarcelona.com/images/rsb-barcelona-rental-logo-2-140-v1.webp 140w"",""width"":""44""}"
